Method,Mode,Gamma,Abs Error,Rel Error
Curriculum Training,1,0,1.4281373940950774e-05,0.006796874456319873
Curriculum Training,1,20,0.13710196316242218,13.710196316242218
Curriculum Training,1,40,0.5779442191123962,57.794421911239624
Curriculum Training,1,60,1.058002233505249,105.8002233505249
Curriculum Training,1,80,1.2989156246185303,129.89156246185303
Curriculum Training,1,100,1.7390270233154297,173.90270233154297
Curriculum Training,2,0,2.0828013243230586e-05,0.011024547247253292
Curriculum Training,2,20,0.0960707813501358,9.60707813501358
Curriculum Training,2,40,0.37666574120521545,37.666574120521545
Curriculum Training,2,60,0.8450936675071716,84.50936675071716
Curriculum Training,2,80,1.3910785913467407,139.10785913467407
Curriculum Training,2,100,1.671437382698059,167.1437382698059
Curriculum Training,3,0,6.650830319157397e-05,0.0317021804681903
Curriculum Training,3,20,0.07262369245290756,7.262369245290756
Curriculum Training,3,40,0.2668006718158722,26.68006718158722
Curriculum Training,3,60,0.5415984988212585,54.159849882125854
Curriculum Training,3,80,0.7911782264709473,79.11782264709473
Curriculum Training,3,100,1.3191746473312378,131.91746473312378
Curriculum Training,4,0,1.9043445068118178e-06,0.0009479725515124725
Curriculum Training,4,20,0.06306137889623642,6.306137889623642
Curriculum Training,4,40,0.24752749502658844,24.752749502658844
Curriculum Training,4,60,0.546745240688324,54.6745240688324
Curriculum Training,4,80,0.9306467175483704,93.06467175483704
Curriculum Training,4,100,1.430262804031372,143.0262804031372
Curriculum Training,5,0,0.011084037891616712,5.477836179768546
Curriculum Training,5,20,266.7391357421875,26673.91357421875
Curriculum Training,5,40,1.9804648160934448,198.04648160934448
Curriculum Training,5,60,7.113360404968262,711.3360404968262
Curriculum Training,5,80,1.9697027206420898,196.97027206420898
Curriculum Training,5,100,1.22409188747406,122.409188747406
PL-PINN (ours),0,0,0.0002705307466301341,0.17663298835165728
PL-PINN (ours),0,20,0.0010449453257024288,0.10449453257024288
PL-PINN (ours),0,40,0.00024072117230389267,0.024072117230389267
PL-PINN (ours),0,60,0.00022448759409599006,0.022448759409599006
PL-PINN (ours),0,80,0.0002151910011889413,0.02151910011889413
PL-PINN (ours),0,100,0.00021128871594555676,0.021128871594555676
PL-PINN (ours),1,0,6.605847240292564e-05,0.03467189122951617
PL-PINN (ours),1,20,0.04554128646850586,4.554128646850586
PL-PINN (ours),1,40,0.052951712161302567,5.295171216130257
PL-PINN (ours),1,60,0.10958421230316162,10.958421230316162
PL-PINN (ours),1,80,0.18639512360095978,18.639512360095978
PL-PINN (ours),1,100,0.20806024968624115,20.806024968624115
PL-PINN (ours),2,0,0.000856601188644988,0.4013585643683144
PL-PINN (ours),2,20,0.06620057672262192,6.620057672262192
PL-PINN (ours),2,40,0.14788521826267242,14.788521826267242
PL-PINN (ours),2,60,0.15899382531642914,15.899382531642914
PL-PINN (ours),2,80,0.10343752056360245,10.343752056360245
PL-PINN (ours),2,100,0.08216683566570282,8.216683566570282
PL-PINN (ours),3,0,0.00014593133406983134,0.07189272834664254
PL-PINN (ours),3,20,0.11554709076881409,11.554709076881409
PL-PINN (ours),3,40,0.1803513914346695,18.03513914346695
PL-PINN (ours),3,60,0.20340003073215485,20.340003073215485
PL-PINN (ours),3,80,0.2122199833393097,21.22199833393097
PL-PINN (ours),3,100,0.17217636108398438,17.217636108398438
PL-PINN (ours),4,0,0.001841930492806334,0.8763352861304429
PL-PINN (ours),4,20,0.09426019340753555,9.426019340753555
PL-PINN (ours),4,40,0.3065931499004364,30.65931499004364
PL-PINN (ours),4,60,0.16128303110599518,16.128303110599518
PL-PINN (ours),4,80,0.09762813150882721,9.762813150882721
PL-PINN (ours),4,100,0.14353109896183014,14.353109896183014
PL-PINN (ours),5,0,0.00022906077115780824,0.1147005143120727
PL-PINN (ours),5,20,0.12230413407087326,12.230413407087326
PL-PINN (ours),5,40,0.32703953981399536,32.703953981399536
PL-PINN (ours),5,60,0.6470084190368652,64.70084190368652
PL-PINN (ours),5,80,0.8074604868888855,80.74604868888855
PL-PINN (ours),5,100,1.0108201503753662,101.08201503753662
